Lineup,Players,Salary,Score
1,"Cam Spencer, Jusuf Nurkic, Tre Mann, Cedric Coward, Miles Bridges, Quentin Grimes, Moussa Diabate, Lauri Markkanen",43200,4.324963107484843
2,"Jordan Clarkson, Keyonte George, Jalen Smith, Michael Porter Jr., Patrick Williams, Nic Claxton, Collin Gillespie, Scottie Barnes",42800,3.550719052787545
3,"Cam Spencer, Jusuf Nurkic, Tre Mann, Cedric Coward, Miles Bridges, Quentin Grimes, Moussa Diabate, Lauri Markkanen",43200,4.324963107484843
4,"Jordan Clarkson, Keyonte George, Jalen Smith, Michael Porter Jr., Patrick Williams, Nic Claxton, Collin Gillespie, Scottie Barnes",42800,3.550719052787545
5,"Cam Spencer, Jusuf Nurkic, Tre Mann, Cedric Coward, Miles Bridges, Quentin Grimes, Moussa Diabate, Lauri Markkanen",43200,4.324963107484843
6,"Jordan Clarkson, Keyonte George, Jalen Smith, Michael Porter Jr., Patrick Williams, Nic Claxton, Collin Gillespie, Scottie Barnes",42800,3.550719052787545
7,"Cam Spencer, Jusuf Nurkic, Tre Mann, Cedric Coward, Miles Bridges, Quentin Grimes, Moussa Diabate, Lauri Markkanen",43200,4.324963107484843
8,"Jordan Clarkson, Keyonte George, Jalen Smith, Michael Porter Jr., Patrick Williams, Nic Claxton, Collin Gillespie, Scottie Barnes",42800,3.550719052787545
9,"Cam Spencer, Jusuf Nurkic, Tre Mann, Cedric Coward, Miles Bridges, Quentin Grimes, Moussa Diabate, Lauri Markkanen",43200,4.324963107484843
10,"Jordan Clarkson, Keyonte George, Jalen Smith, Michael Porter Jr., Patrick Williams, Nic Claxton, Collin Gillespie, Scottie Barnes",42800,3.550719052787545
11,"Cam Spencer, Jusuf Nurkic, Tre Mann, Cedric Coward, Miles Bridges, Quentin Grimes, Moussa Diabate, Lauri Markkanen",43200,4.324963107484843
12,"Jordan Clarkson, Keyonte George, Jalen Smith, Michael Porter Jr., Patrick Williams, Nic Claxton, Collin Gillespie, Scottie Barnes",42800,3.550719052787545
13,"Cam Spencer, Jusuf Nurkic, Tre Mann, Cedric Coward, Miles Bridges, Quentin Grimes, Moussa Diabate, Lauri Markkanen",43200,4.324963107484843
14,"Jordan Clarkson, Keyonte George, Jalen Smith, Michael Porter Jr., Patrick Williams, Nic Claxton, Collin Gillespie, Scottie Barnes",42800,3.550719052787545
15,"Cam Spencer, Jusuf Nurkic, Tre Mann, Cedric Coward, Miles Bridges, Quentin Grimes, Moussa Diabate, Lauri Markkanen",43200,4.324963107484843
16,"Jordan Clarkson, Keyonte George, Jalen Smith, Michael Porter Jr., Patrick Williams, Nic Claxton, Collin Gillespie, Scottie Barnes",42800,3.550719052787545
17,"Cam Spencer, Jusuf Nurkic, Tre Mann, Cedric Coward, Miles Bridges, Quentin Grimes, Moussa Diabate, Lauri Markkanen",43200,4.324963107484843
18,"Jordan Clarkson, Keyonte George, Jalen Smith, Michael Porter Jr., Patrick Williams, Nic Claxton, Collin Gillespie, Scottie Barnes",42800,3.550719052787545
19,"Cam Spencer, Jusuf Nurkic, Tre Mann, Cedric Coward, Miles Bridges, Quentin Grimes, Moussa Diabate, Lauri Markkanen",43200,4.324963107484843
20,"Jordan Clarkson, Keyonte George, Jalen Smith, Michael Porter Jr., Patrick Williams, Nic Claxton, Collin Gillespie, Scottie Barnes",42800,3.550719052787545
21,"Cam Spencer, Jusuf Nurkic, Tre Mann, Cedric Coward, Miles Bridges, Quentin Grimes, Moussa Diabate, Lauri Markkanen",43200,4.324963107484843
22,"Jordan Clarkson, Keyonte George, Jalen Smith, Michael Porter Jr., Patrick Williams, Nic Claxton, Collin Gillespie, Scottie Barnes",42800,3.550719052787545
23,"Cam Spencer, Jusuf Nurkic, Tre Mann, Cedric Coward, Miles Bridges, Quentin Grimes, Moussa Diabate, Lauri Markkanen",43200,4.324963107484843
24,"Jordan Clarkson, Keyonte George, Jalen Smith, Michael Porter Jr., Patrick Williams, Nic Claxton, Collin Gillespie, Scottie Barnes",42800,3.550719052787545
25,"Cam Spencer, Jusuf Nurkic, Tre Mann, Cedric Coward, Miles Bridges, Quentin Grimes, Moussa Diabate, Lauri Markkanen",43200,4.324963107484843
26,"Jordan Clarkson, Keyonte George, Jalen Smith, Michael Porter Jr., Patrick Williams, Nic Claxton, Collin Gillespie, Scottie Barnes",42800,3.550719052787545
27,"Cam Spencer, Jusuf Nurkic, Tre Mann, Cedric Coward, Miles Bridges, Quentin Grimes, Moussa Diabate, Lauri Markkanen",43200,4.324963107484843
28,"Jordan Clarkson, Keyonte George, Jalen Smith, Michael Porter Jr., Patrick Williams, Nic Claxton, Collin Gillespie, Scottie Barnes",42800,3.550719052787545
29,"Cam Spencer, Jusuf Nurkic, Tre Mann, Cedric Coward, Miles Bridges, Quentin Grimes, Moussa Diabate, Lauri Markkanen",43200,4.324963107484843
30,"Jordan Clarkson, Keyonte George, Jalen Smith, Michael Porter Jr., Patrick Williams, Nic Claxton, Collin Gillespie, Scottie Barnes",42800,3.550719052787545
31,"Cam Spencer, Jusuf Nurkic, Tre Mann, Cedric Coward, Miles Bridges, Quentin Grimes, Moussa Diabate, Lauri Markkanen",43200,4.324963107484843
32,"Jordan Clarkson, Keyonte George, Jalen Smith, Michael Porter Jr., Patrick Williams, Nic Claxton, Collin Gillespie, Scottie Barnes",42800,3.550719052787545
33,"Cam Spencer, Jusuf Nurkic, Tre Mann, Cedric Coward, Miles Bridges, Quentin Grimes, Moussa Diabate, Lauri Markkanen",43200,4.324963107484843
34,"Jordan Clarkson, Keyonte George, Jalen Smith, Michael Porter Jr., Patrick Williams, Nic Claxton, Collin Gillespie, Scottie Barnes",42800,3.550719052787545
35,"Cam Spencer, Jusuf Nurkic, Tre Mann, Cedric Coward, Miles Bridges, Quentin Grimes, Moussa Diabate, Lauri Markkanen",43200,4.324963107484843
36,"Jordan Clarkson, Keyonte George, Jalen Smith, Michael Porter Jr., Patrick Williams, Nic Claxton, Collin Gillespie, Scottie Barnes",42800,3.550719052787545
37,"Cam Spencer, Jusuf Nurkic, Tre Mann, Cedric Coward, Miles Bridges, Quentin Grimes, Moussa Diabate, Lauri Markkanen",43200,4.324963107484843
38,"Jordan Clarkson, Keyonte George, Jalen Smith, Michael Porter Jr., Patrick Williams, Nic Claxton, Collin Gillespie, Scottie Barnes",42800,3.550719052787545
39,"Cam Spencer, Jusuf Nurkic, Tre Mann, Cedric Coward, Miles Bridges, Quentin Grimes, Moussa Diabate, Lauri Markkanen",43200,4.324963107484843
40,"Jordan Clarkson, Keyonte George, Jalen Smith, Michael Porter Jr., Patrick Williams, Nic Claxton, Collin Gillespie, Scottie Barnes",42800,3.550719052787545
41,"Cam Spencer, Jusuf Nurkic, Tre Mann, Cedric Coward, Miles Bridges, Quentin Grimes, Moussa Diabate, Lauri Markkanen",43200,4.324963107484843
42,"Jordan Clarkson, Keyonte George, Jalen Smith, Michael Porter Jr., Patrick Williams, Nic Claxton, Collin Gillespie, Scottie Barnes",42800,3.550719052787545
