Lineup,Players,Salary,Score
1,"Cam Spencer, Keyonte George, Lauri Markkanen, Miles Bridges, Jusuf Nurkic, Quentin Grimes, Scottie Barnes, Tre Mann",49000,4.663403718615692
2,"Cam Spencer, Keyonte George, Cedric Coward, Miles Bridges, Jusuf Nurkic, Tre Mann, Lauri Markkanen, Tyrese Maxey",49900,4.662064023409875
3,"Cam Spencer, Cedric Coward, Lauri Markkanen, Miles Bridges, Jusuf Nurkic, Jalen Brunson, Scottie Barnes, Tre Mann",49800,4.638307026931821
4,"Cam Spencer, Cedric Coward, Lauri Markkanen, Miles Bridges, Jusuf Nurkic, Josh Giddey, Scottie Barnes, Tre Mann",49900,4.6355388681425715
5,"Cam Spencer, Keyonte George, Cedric Coward, Evan Mobley, Jusuf Nurkic, Jalen Brunson, Miles Bridges, Tre Mann",49900,4.6345889649282395
6,"Cam Spencer, Keyonte George, Cedric Coward, Evan Mobley, Jusuf Nurkic, Josh Giddey, Miles Bridges, Tre Mann",50000,4.63182080613899
7,"Cam Spencer, Cedric Coward, Lauri Markkanen, Miles Bridges, Jusuf Nurkic, Donovan Mitchell, Scottie Barnes, Tre Mann",50000,4.630820650901436
8,"Cam Spencer, Keyonte George, Lauri Markkanen, Evan Mobley, Jusuf Nurkic, Quentin Grimes, Miles Bridges, Moussa Diabate",50000,4.630321583275018
9,"Cam Spencer, Keyonte George, Cedric Coward, Miles Bridges, Jusuf Nurkic, Tre Mann, Scottie Barnes, Tyrese Maxey",49900,4.630063703977118
10,"Cam Spencer, Quentin Grimes, Cedric Coward, Evan Mobley, Jusuf Nurkic, Tre Mann, Miles Bridges, Tyrese Maxey",50000,4.628822348955309
11,"Cam Spencer, Keyonte George, Cedric Coward, Miles Bridges, Jusuf Nurkic, Jalen Brunson, Lauri Markkanen, Tre Mann",48800,4.627115779341171
12,"Cam Spencer, Cedric Coward, Lauri Markkanen, Evan Mobley, Jusuf Nurkic, Keyonte George, Miles Bridges, Tre Mann",49300,4.626034849142238
13,"Cam Spencer, Keyonte George, Cedric Coward, Miles Bridges, Jusuf Nurkic, Josh Giddey, Lauri Markkanen, Tre Mann",48900,4.624347620551921
14,"Cam Spencer, Keyonte George, Lauri Markkanen, Michael Porter Jr., Jusuf Nurkic, Tre Mann, Miles Bridges, Scottie Barnes",49600,4.621472487732012
15,"Cam Spencer, Quentin Grimes, Lauri Markkanen, Miles Bridges, Jusuf Nurkic, Tre Mann, Cedric Coward, Tyrese Maxey",48900,4.62134916336824
16,"Cam Spencer, Quentin Grimes, Lauri Markkanen, Michael Porter Jr., Jusuf Nurkic, Jalen Brunson, Miles Bridges, Tre Mann",49200,4.6213120629091335
17,"Cam Spencer, Quentin Grimes, Lauri Markkanen, Evan Mobley, Jusuf Nurkic, Tre Mann, Michael Porter Jr., Miles Bridges",49700,4.620231132710201
18,"Cam Spencer, Donovan Mitchell, Cedric Coward, Miles Bridges, Jusuf Nurkic, Keyonte George, Lauri Markkanen, Tre Mann",49000,4.619629403310785
19,"Cam Spencer, Quentin Grimes, Lauri Markkanen, Michael Porter Jr., Jusuf Nurkic, Josh Giddey, Miles Bridges, Tre Mann",49300,4.618543904119884
20,"Cam Spencer, Donovan Mitchell, Lauri Markkanen, Michael Porter Jr., Jusuf Nurkic, Quentin Grimes, Miles Bridges, Tre Mann",49400,4.613825686878748
21,"Cam Spencer, Keyonte George, Lauri Markkanen, Jalen Johnson, Jusuf Nurkic, Quentin Grimes, Miles Bridges, Tre Mann",49400,4.613106519943241
22,"Cam Spencer, Keyonte George, Brandon Ingram, Miles Bridges, Jusuf Nurkic, Tre Mann, Lauri Markkanen, Scottie Barnes",50000,4.606222904506916
23,"Cam Spencer, Quentin Grimes, Brandon Ingram, Miles Bridges, Jusuf Nurkic, Jalen Brunson, Lauri Markkanen, Tre Mann",49600,4.60606247968404
24,"Cam Spencer, Keyonte George, Cedric Coward, Miles Bridges, Jusuf Nurkic, Jalen Brunson, Lauri Markkanen, Nic Claxton",50000,4.604069617670899
25,"Cam Spencer, Keyonte George, Cedric Coward, Miles Bridges, Jusuf Nurkic, Collin Gillespie, Lauri Markkanen, Jalen Brunson",50000,4.603718385950008
26,"Cam Spencer, Quentin Grimes, Brandon Ingram, Miles Bridges, Jusuf Nurkic, Josh Giddey, Lauri Markkanen, Tre Mann",49700,4.60329432089479
27,"Cam Spencer, Cedric Coward, Lauri Markkanen, Michael Porter Jr., Jusuf Nurkic, Quentin Grimes, Miles Bridges, Scottie Barnes",49700,4.600336881800248
28,"Cam Spencer, Keyonte George, Lauri Markkanen, Miles Bridges, Jusuf Nurkic, Stephon Castle, Scottie Barnes, Tre Mann",50000,4.599576469851334
29,"Cam Spencer, Donovan Mitchell, Brandon Ingram, Miles Bridges, Jusuf Nurkic, Quentin Grimes, Lauri Markkanen, Tre Mann",49800,4.598576103653654
30,"Cam Spencer, Keyonte George, Cedric Coward, Michael Porter Jr., Jusuf Nurkic, Jalen Brunson, Miles Bridges, Quentin Grimes",49300,4.5976997499955985
